Turn_16_bios13a06,820CN3,527.2105,483.6316,-37.0526,NEGATIVE_EXAMPLE
Turn_18_bios13c05,870CS1,117.7200,790.6267,673.9467,GIVING_OPINION
Turn_131_bios13a02,810CN3,107.4310,252.6379,147.1034,GIVING_OPINION
Turn_33_bios13c05,angel?,74.3721,415.0581,341.5930,GIVING_OPINION
Turn_18_bios13f02,967CS8,104.1429,385.2679,281.6786,GIVING_OPINION
Turn_8_bios13e01,917CS6,136.0357,226.3214,93.7143,GIVING_OPINION
Turn_11_bios13c01,871CS1,174.9455,628.4242,453.9636,GIVING_OPINION
Turn_19_bios13a05,812CN3,117.7910,299.8955,183.5075,GIVING_OPINION
Turn_10_bios13e04,005CS6,105.8615,638.4000,533.2462,NEGATIVE_EXAMPLE
Turn_23_bios13b03,850CN6,81.4606,175.5697,94.3939,GIVING_OPINION
Turn_73_bios13a06,819CN3,113.9796,197.6939,85.6327,GIVING_OPINION
Turn_19_bios13a06,820CN3,265.1250,251.5000,5.8750,NEGATIVE_EXAMPLE
Turn_19_bios13b02,831CN6,88.5000,187.1667,102.1667,NEGATIVE_EXAMPLE
Turn_20_bios13g03,983CS9,125.1256,1105.6784,980.7889,GIVING_OPINION
Turn_118_bios13a03,811CN3,129.7200,132.9200,5.7200,GIVING_OPINION
Turn_29_bios13b01,827CN6,157.3333,467.0303,312.5455,GIVING_OPINION
Turn_6_bios13e02,937CS6,83.4359,682.6581,599.6154,GIVING_OPINION
Turn_12_bios13e01,946CS6,111.7838,510.1622,400.8919,GIVING_OPINION
Turn_13_bios13g02,984CS9,109.2143,142.6429,41.2143,NEGATIVE_EXAMPLE
Turn_14_bios13d01,911CS3,141.9355,443.8387,305.0000,GIVING_OPINION
Turn_77_bios13a06,820CN3,287.5714,234.0000,-38.0000,NEGATIVE_EXAMPLE
Turn_25_bios13c05,angel?,81.4605,655.0263,574.8026,NEGATIVE_EXAMPLE
Turn_68_bios13a06,819CN3,104.4667,182.5000,81.1667,NEGATIVE_EXAMPLE
Turn_30_bios13g03,983CS9,94.8605,369.5000,275.5465,GIVING_OPINION
Turn_41_bios13e01,946CS6,100.5909,265.9091,168.8636,GIVING_OPINION
Turn_4_bios13g03,994CS9,89.4615,360.6154,272.9615,GIVING_OPINION
Turn_15_bios13g01,1003CS9,122.5893,358.2500,236.7679,NEGATIVE_EXAMPLE
Turn_22_bios13g08,1005CS9,161.2222,221.8889,83.2222,NEGATIVE_EXAMPLE
Turn_4_bios13a05,821CN3,135.1839,302.3218,167.6667,NEGATIVE_EXAMPLE
Turn_53_bios13c05,867CS1,136.2500,238.0000,113.2500,NEGATIVE_EXAMPLE
Turn_8_bios13g08,1005CS9,188.4400,819.9400,634.6200,NEGATIVE_EXAMPLE
Turn_48_bios13e01,922CS6,65.8000,230.8000,177.6000,NEGATIVE_EXAMPLE
Turn_39_bios13g05,989CS9,175.6774,246.5806,75.9355,NEGATIVE_EXAMPLE
Turn_30_bios13a06,820CN3,65.0676,791.1892,727.5946,NEGATIVE_EXAMPLE
Turn_27_bios13d09,898CS3,125.6567,4083.4776,3959.2090,GIVING_OPINION
Turn_44_bios13a04,814CN3,86.5476,1497.9762,1412.9048,NEGATIVE_EXAMPLE
Turn_51_bios13c05,867CS1,313.0000,3107.5455,2801.6364,NEGATIVE_EXAMPLE
Turn_39_bios13b02,835CN6,117.1889,927.1111,810.7889,GIVING_OPINION
Turn_91_bios13a02,810CN3,167.7420,552.4947,385.1378,GIVING_OPINION
Turn_7_bios13b02,831CN6,62.5238,139.6190,78.6190,GIVING_OPINION
Turn_9_bios13d09,895CS3,108.0000,5627.7600,5526.0000,GIVING_OPINION
Turn_15_bios13g09,979CS9,161.8750,5991.6667,5835.6250,NEGATIVE_EXAMPLE
Turn_53_bios13a04,814CN3,107.3043,169.5652,65.6522,NEGATIVE_EXAMPLE
Turn_107_bios13a02,804CN3,75.6667,208.0000,150.6667,NEGATIVE_EXAMPLE
Turn_13_bios13e04,005CS6,111.3821,1021.3577,910.7317,GIVING_OPINION
Turn_31_bios13d01,911CS3,109.0909,232.7273,129.4545,GIVING_OPINION
Turn_21_bios13a04,801CN3,102.3514,310.5676,208.8514,NEGATIVE_EXAMPLE
Turn_92_bios13a04,801CN3,198.3000,299.5000,107.4000,NEGATIVE_EXAMPLE
Turn_28_bios13g04,993CS9,144.7609,1019.4348,876.0217,NEGATIVE_EXAMPLE
Turn_47_bios13a01,818CN3,126.2286,476.4857,352.9143,GIVING_OPINION
Turn_14_bios13g09,1000CS9,118.9732,361.4286,243.4286,GIVING_OPINION
Turn_18_bios13e01,917CS6,126.6557,209.8361,84.4918,GIVING_OPINION
Turn_25_bios13a06,820CN3,70.3333,323.9333,256.2000,NEGATIVE_EXAMPLE
Turn_48_bios13a01,817CN3,113.7143,396.7143,294.1429,NEGATIVE_EXAMPLE
Turn_20_bios13e02,933CS6,106.6349,336.7619,234.0794,GIVING_OPINION
Turn_17_bios13a06,815CN3,122.9444,365.7222,247.1111,GIVING_OPINION
Turn_3_bios13e04,938CS6,91.0299,1083.9104,993.8060,GIVING_OPINION
Turn_34_bios13f02,949CS8,90.8725,347.4804,257.2255,GIVING_OPINION
Turn_31_bios13a06,815CN3,222.1538,530.3846,316.0385,NEGATIVE_EXAMPLE
Turn_21_bios13d01,889CS3,108.2937,290.4406,182.5944,GIVING_OPINION
Turn_23_bios13e04,004CS6,86.5432,217.4321,131.4691,GIVING_OPINION
Turn_16_bios13c05,862CS1,138.7719,479.2281,341.8246,NEGATIVE_EXAMPLE
Turn_120_bios13a03,807CN3,129.0000,278.9643,154.4286,GIVING_OPINION
Turn_71_bios13a03,811CN3,148.5172,131.7931,-14.0345,NEGATIVE_EXAMPLE
Turn_41_bios13a03,807CN3,207.0000,454.3333,252.5556,NEGATIVE_EXAMPLE
Turn_16_bios13g03,977CS9,104.5882,620.2941,524.0000,GIVING_OPINION
Turn_70_bios13a03,800CN3,95.2414,163.5172,71.5172,NEGATIVE_EXAMPLE
Turn_42_bios13a03,811CN3,113.1068,129.4951,17.2913,GIVING_OPINION
Turn_47_bios13a04,801CN3,78.0000,963.2500,897.0000,NEGATIVE_EXAMPLE
Turn_13_bios13c01,871CS1,136.2813,737.2031,601.9375,GIVING_OPINION
Turn_31_bios13e04,005CS6,122.8571,961.0420,838.9664,GIVING_OPINION
Turn_60_bios13a06,820CN3,126.4000,602.9500,480.4500,NEGATIVE_EXAMPLE
Turn_38_bios13a02,810CN3,137.5224,344.4179,209.2239,GIVING_OPINION
Turn_25_bios13g05,989CS9,89.1405,301.0496,213.4545,GIVING_OPINION
Turn_15_bios13g05,989CS9,122.0656,532.1967,410.9016,GIVING_OPINION
Turn_25_bios13g03,983CS9,70.6000,636.4667,573.1333,NEGATIVE_EXAMPLE
Turn_13_bios13a02,804CN3,115.9744,248.0000,134.8205,GIVING_OPINION
Turn_61_bios13c05,867CS1,150.6667,359.0000,275.6667,NEGATIVE_EXAMPLE
Turn_37_bios13g03,977CS9,87.4242,266.8636,180.8485,GIVING_OPINION
Turn_8_bios13b01,827CN6,136.8889,216.6667,91.8889,GIVING_OPINION
Turn_70_bios13g05,999CS9,96.8571,168.2857,78.0714,GIVING_OPINION
Turn_36_bios13g01,997CS9,90.3333,273.9149,184.1489,GIVING_OPINION
